"","Filename","User","Frame","Full_Time","Full_Distance","Frame_Time","Frame_Distance","Acc_mean_X","Acc_mean_Y","Acc_mean_Z","Acc_std_X","Acc_std_Y","Acc_std_Z","Acc_mad_X","Acc_mad_Y","Acc_mad_Z","Acc_max_X","Acc_max_Y","Acc_max_Z","Acc_min_X","Acc_min_Y","Acc_min_Z","Acc_sma","Acc_energy_X","Acc_energy_Y","Acc_energy_Z","Acc_iqr_X","Acc_iqr_Y","Acc_iqr_Z","Acc_entropy_X","Acc_entropy_Y","Acc_entropy_Z","Acc_correlation_X.Y","Acc_correlation_X.Z","Acc_correlation_Y.Z","Acc_skewness_X","Acc_skewness_Y","Acc_skewness_Z","Acc_kurtosis_X","Acc_kurtosis_Y","Acc_kurtosis_Z"
"608","u03_moving_rightarm_100_s_3_5","u03","100_s_3_5",7.81584851547286,100,0.483398656000002,6.18485190754437,0.16481780014,0.02876616516,-0.016516419336,0.173029156103835,0.13679179798211,0.142557724799918,0.17101493,0.039820433,-0.039801598,0.45592093,0.29542685,0.2509632,-0.20527825,-0.2566712,-0.3057499,0.426723089004,0.0559064325505142,0.0187910084133837,0.0197825888118066,0.22705853,0.189271215,0.21298504,3.05412847820924,3.90768560668143,4.20364116573692,0.109482981364914,-0.102589159679351,-0.347529776606495,-0.264720358205261,-0.316545699416955,0.153645217621417,-0.505288911372511,-0.596958332500312,-0.847511267904295
"609","u03_moving_rightarm_100_s_3_6","u03","100_s_3_6",7.81584851547286,100,0.483459584,6.18563145182389,0.10840046814,-0.00209376332,0.0208081431736,0.158688847093876,0.108513629520534,0.10560338054764,0.11642671,0.009759188,-0.00086307526,0.45592093,0.16325188,0.2509632,-0.15965313,-0.2566712,-0.1856432,0.3052450958064,0.0359255256772755,0.0113085833248912,0.011138969846099,0.214296486,0.105759858,0.137205128,2.88150378627493,-19.5943499295411,3.22372046874436,-0.15667757755232,-0.288697356997923,-0.604389168437436,0.411683690856494,-0.690736173533396,0.221164396133441,-0.543926340910303,-0.14701421581622,-0.282898583131616
"610","u03_moving_rightarm_100_s_3_7","u03","100_s_3_7",7.81584851547286,100,0.483367936,6.18445886000845,-0.017795025332,0.036991853732,-0.0218405911064,0.116608990685227,0.0741426034284568,0.088609491926002,-0.0094200075,0.02652359,-0.012874603,0.23913863,0.2030468,0.13808155,-0.25040966,-0.1195004,-0.18679142,0.2223486645624,0.0133704133668488,0.00664563785995312,0.0080145877968858,0.154758364,0.0838913917,0.07531929,3.70557114183402,3.10294775939755,3.46168191435109,0.114613987798068,0.262123031859891,0.232840550974222,0.316300409114751,0.192299916833127,-0.117313612738673,-0.159445333653719,-0.103919153445792,-0.932245055203077
"611","u03_moving_rightarm_100_s_3_8","u03","100_s_3_8",7.81584851547286,100,0.483276288,6.183286268193,-0.010671365172,0.022828235512,-0.00124153112,0.139179953619721,0.0873064396239485,0.119600973233421,0.0006362796,0.014978647,-0.00902462,0.21058679,0.2030468,0.32553577,-0.30779827,-0.1195004,-0.18679142,0.272174417916,0.0187100951446384,0.0078386461604091,0.0137337584859682,0.181038676,0.11773634,0.17995739,2.88915502637521,3.22059717361494,-49.511265287854,0.428500090454776,0.348558787484256,0.13139887803996,-0.208048415428327,0.403284460307618,0.575086629073503,-0.814590395933551,-0.78436155922036,0.139837277240915
"612","u03_moving_rightarm_100_s_3_9","u03","100_s_3_9",7.81584851547286,100,0.483520256,6.1864077207073,0.02049905786,0.000440763933200001,0.03193691208,0.150128909393086,0.0781062200543214,0.115072564454276,0.024757594,-0.0006120205,0.04954624,0.37649643,0.16283679,0.32553577,-0.30779827,-0.13630271,-0.18492413,0.2744762308468,0.0220573532312828,0.00585675261957193,0.0137319936396859,0.184462074,0.081012011,0.134213448,3.79142192367993,-144.420288540647,3.68715230588546,0.518349064073378,0.0948728914385932,0.134837393829709,0.114661296391965,0.248950662012809,0.126117525062556,-0.191945661408753,-0.762388284845372,-0.0057829400456697
"613","u03_moving_rightarm_20_f_1_1","u03","20_f_1_1",0.704987294117647,20,0.483460254117647,13.7154317007299,1.1038338316,0.191780521056,-0.14050411128,0.637155631751845,0.453720323472669,0.290690225642417,0.9613192,0.23633689,-0.07347965,2.4372668,1.0029598,0.5019512,0,-0.8004424,-0.63978004,1.750711300736,1.60817773489491,0.234407414911369,0.10086218027926,0.6987925,0.4352951596,0.41124153,3.0424188972018,3.50737612038238,2.96344749199918,0.0674025995160563,-0.623205531972297,0.541722969530395,0.499566383933073,-0.502563532099027,-0.03030638148329,-0.351809517895463,-0.269152885327204,-0.736259958913398
"614","u03_moving_rightarm_20_f_1_2","u03","20_f_1_2",0.704987294117647,20,0.463256832,13.1422746442489,0.776554919125,-0.0558488446708333,-0.222594455583333,0.849739712993523,0.325129329145807,0.480451845116183,0.48936325,-0.00418040155,-0.181329725,2.4372668,0.45400274,0.38846684,-0.21363801,-0.8004424,-2.000678,1.38361201399583,1.29500938976229,0.104423629093919,0.270764184820504,1.2988978885,0.4501765525,0.4724824375,2.62238574042958,2.99466467755952,2.68018819112155,0.229941394635798,-0.559918844791956,-0.24224272989994,0.649634037590917,-0.60438717273836,-1.94920792681656,-1.03742469193017,-0.253699797504172,5.12600869083594
"615","u03_moving_rightarm_20_f_2_1","u03","20_f_2_1",1.69189456192771,20,0.483398433927711,5.71428556844508,0.37572768704,0.06329215936,0.04108978284,0.352285542868091,0.219536420437326,0.153174164213011,0.41675305,0.0729363,0.009892464,0.94547284,0.5275229,0.3146286,-0.32396078,-0.3104955,-0.27572727,0.73206115764,0.260312194373739,0.0502742877389485,0.0242122018528988,0.591517294,0.26718366,0.24206733,3.00367023999439,3.31172776477207,3.31451150220526,0.528568678919833,0.713841554429325,0.593399002604929,-0.367808228415503,0.249900996003567,0.0317316456094037,-0.999538741696539,-0.709228473647162,-0.728594511945907
"616","u03_moving_rightarm_20_f_2_2","u03","20_f_2_2",1.69189456192771,20,0.483306752,5.71320179017929,0.4916502304,-0.07866303906,-0.00979614288,0.346659459849046,0.210026243326335,0.189897129643167,0.62847334,-0.10404605,-0.07018185,0.94547284,0.28608167,0.37104225,-0.32396078,-0.59214276,-0.27572727,0.88418290506,0.357085818911092,0.0485344556844972,0.0347144474681704,0.34405996,0.231108425,0.24308872,3.11844617570375,3.24828678391055,3.17765148348035,0.140446166200814,0.461024683039884,0.540410208492969,-1.06111586126674,-0.503097173331126,0.437247942625484,0.0137985076067406,-0.0170604395542511,-1.08125243789384
"617","u03_moving_rightarm_20_f_2_3","u03","20_f_2_3",1.69189456192771,20,0.4833984,5.71428516738331,0.5278410588,-0.18015060066,-0.10526840188,0.437737647770436,0.251986642147101,0.232437657505159,0.66692793,-0.121016145,-0.12483692,1.2486352,0.15511084,0.37104225,-0.513806,-0.8046762,-0.57687855,1.03787122566,0.462565861699676,0.0934116160259071,0.0629476104757953,0.42803565,0.226826134,0.30879974,3.11174915510056,2.76097619813785,3.38584274762813,0.284692435889595,0.108587883278616,0.274805364155244,-0.777557393920362,-0.933392453006046,0.171438944590805,-0.146088415106658,-0.0733517707298499,-0.491649956705912
"618","u03_moving_rightarm_20_f_2_4","u03","20_f_2_4",1.69189456192771,20,0.489013759999999,5.78066471757941,-0.0559731784,-0.06465746288,0.16614471352,0.756466440519285,0.321565610872905,0.538797471599524,-0.22509247,-0.09051037,0.08423138,1.2486352,0.84108126,1.8995142,-2.072722,-0.8046762,-0.57687855,1.21018194648,0.552484813306838,0.103448851918301,0.306294672616601,0.9468202,0.31994844,0.66843987,3.45164851879298,3.53216956801051,2.9927020606323,-0.416402261876141,-0.372282478000152,0.184484230740955,-0.477217467647763,0.154033301995217,1.30741220268948,0.315210937965223,1.39871622679901,2.13473439778328
"619","u03_moving_rightarm_20_f_2_5","u03","20_f_2_5",1.69189456192771,20,0.483428863999999,5.71464528438687,-0.30176722144,0.05551076596,0.208684041944,0.608024921728579,0.239877983583044,0.501756367076202,-0.29942888,0.017085254,0.088630676,0.68905914,0.84108126,1.8995142,-2.072722,-0.24615085,-0.43060112,1.066524757056,0.445969989160941,0.0583212342650182,0.285238103187534,0.640575234,0.30129266,0.56336594,3.20082026243118,3.29206453350043,2.72354220840984,-0.49572287964929,-0.0692250477573073,-0.167148507477636,-0.711420106688612,1.2131896190316,1.57073279497455,1.17023082181581,2.08578319685783,2.9828598992748
"620","u03_moving_rightarm_20_f_2_6","u03","20_f_2_6",1.69189456192771,20,0.477783296,5.64790864338051,-0.193923231604,0.0707526206,0.037157171984,0.735273506903451,0.244489074975409,0.26155541817091,-0.08600795,0.045520425,0.03202629,1.2495213,0.84108126,0.60902977,-2.247143,-0.26716256,-0.43060112,0.84732303774,0.556608264511674,0.0623898447928054,0.0670554427334257,0.567019164,0.28403389,0.31105232,2.72478433822093,3.09259910817797,3.42930058018908,-0.688757329369546,-0.167158485308091,-0.007922503729198,-1.10659528457036,1.14081981264689,0.357224342718243,1.9109696480843,1.73303119046391,-0.363398871766526
"621","u03_moving_rightarm_20_f_3_1","u03","20_f_3_1",1.24874833416393,20,0.483428398163934,7.7426072962508,-0.082683353648,0.021875166024,-0.030807608692,0.281153251388874,0.136753868502515,0.136672299757587,-0.077247635,-0.029707909,-0.021979332,0.4212558,0.30147088,0.21311283,-0.8335264,-0.16612566,-0.27851677,0.43132585894,0.0827218017063541,0.0184320786169645,0.018881253573506,0.302250266,0.163295865,0.14540577,3.13095602611928,2.98353454791579,3.58964397722441,0.166413320953023,-0.115290800622523,-0.223177585369207,-0.731829526551154,0.701493685402786,-0.0410803497378576,0.434028983731148,-0.875764362005645,-0.760686655409875
"622","u03_moving_rightarm_20_f_3_2","u03","20_f_3_2",1.24874833416393,20,0.481170432,7.70644362576317,0.25680717972,-0.08645704086,-0.098190460492,0.585844952815107,0.254923790497925,0.192099419877037,0.14308445,-0.055127025,-0.08312225,1.369796,0.31234586,0.21311283,-0.8335264,-0.76714784,-0.5652132,0.825698894072,0.395435663945118,0.0698615133176242,0.0450674661640413,0.81305371,0.20599187,0.1848449737,3.00115659435375,3.0286380281422,2.95724662665083,-0.61039288122466,-0.740041531004271,0.362028948066211,0.292389640956559,-0.878059575163023,-0.591279370730975,-0.847633506617489,0.774826710710586,-0.104042513178612
"623","u03_moving_rightarm_20_f_3_3","u03","20_f_3_3",1.24874833416393,20,0.483337472000001,7.7411510194103,0.69675925108,-0.28348265374,-0.154957160652,0.471457808869753,0.33260028191487,0.198466904625122,0.8281488,-0.28907704,-0.1294651,1.369796,0.31234586,0.12507439,-0.084385455,-0.96176034,-0.5652132,1.258942161672,0.698855020888061,0.18656044460013,0.0618252693795479,0.83519438,0.382668494,0.238304145,2.96179567160753,3.02947921396757,2.92961834099118,-0.607614001815871,-0.429472905012976,-0.012958503746973,-0.196543982871335,-0.00883801889615847,-0.449563864316077,-1.61636477021646,-0.73482451188148,-0.800948607970939
"624","u03_moving_rightarm_20_f_3_4","u03","20_f_3_4",1.24874833416393,20,0.483429119999996,7.74261885720415,0.29617310748,-0.24880257798,-0.02090198496,0.646053816658312,0.306592688048829,0.190807448312809,0.05399978,-0.17386079,0.016218185,1.369796,0.16769022,0.25874138,-0.418582,-0.96176034,-0.49017906,0.9895031659,0.488408622252381,0.1521418361199,0.0353880760136474,1.3075406,0.3946253015,0.22438812,2.9010264534775,2.79542601997962,2.99380961047768,-0.724116750675998,-0.605355663566834,0.321186126640482,0.397525061145895,-0.616160906577452,-0.839124720688731,-1.56901098843931,-0.611184160579934,0.100668855275285
"625","u03_moving_rightarm_20_f_3_5","u03","20_f_3_5",1.24874833416393,20,0.281982463999995,4.5162416843389,-0.239039937666667,-0.0050318273,0.0257187522,0.30502051959,0.164260208220152,0.146001852457116,-0.3148995,0.0056548715,0.016218185,0.47131172,0.35293353,0.25874138,-0.91331846,-0.28907704,-0.21951962,0.561116822566667,0.143975108012574,0.0252079742235363,0.0205568924075739,0.2722351275,0.17774603,0.193050381,2.55157140872904,-10.1888683833554,2.45685325295002,0.1651649001674,-0.431892666285886,-0.0318786390731486,0.241836068475811,0.233666892282697,-0.0605766514585875,0.726170930453621,-0.420835744488532,-1.23908609825286
"626","u03_moving_rightarm_20_n_1_1","u03","20_n_1_1",2.67889457648485,20,0.483673584484848,3.61099379371253,0.049332159212,-0.04455593644,-0.15324066112,0.148679776706825,0.0858360194385146,0.07955237261017,0.0469257,-0.039120317,-0.13760662,0.27367136,0.10951674,0,-0.21231751,-0.19760776,-0.31993866,0.357180056908,0.0236551108940457,0.00905834081577242,0.0295581370088857,0.21457754,0.117725733,0.10033512,3.46820909950717,3.09803655339539,3.07388111303442,-0.185210684639419,0.179111417886815,0.363398265504415,-0.147092820103487,0.0126189834773309,-0.339964789470548,-1.20481763024202,-0.988196124005121,-0.437391694665833
"627","u03_moving_rightarm_20_n_1_10","u03","20_n_1_10",2.67889457648485,20,0.483459584,3.6093961161725,-0.11704451762,0.011547565968,-0.06728073076,0.288151564520138,0.132853773161054,0.617059306131433,-0.10905725,0.06051159,-0.00329113,1.045597,0.23449421,0.60414314,-0.6962511,-0.30299544,-2.950922,0.513255258188,0.0934094902748856,0.017077466321189,0.370058396523669,0.15824166,0.118844986,0.116812706,3.40248886971188,4.74379899700853,-0.0330328452228797,0.448289269944934,-0.905939278347514,-0.325275800732878,2.22605735995085,-0.883194094673683,-4.01825767022663,8.33021857438756,0.0762413655402763,16.1380126015478
"628","u03_moving_rightarm_20_n_1_11","u03","20_n_1_11",2.67889457648485,20,0.261840896,1.95484285420129,-0.187002251785714,0.0962194464071429,-0.159194128285714,0.629353754218427,0.0970850537980264,0.824145021723156,-0.106333685,0.099712315,0.0231814385,1.045597,0.31286716,0.60414314,-1.9898946,-0.052471757,-2.950922,0.759250486335714,0.402764122411126,0.0180104389899366,0.656042428966634,0.06174836275,0.09416795,0.11113905875,1.78690019824945,2.32023593057954,0.111829036743562,-0.20582680052266,-0.513198336999933,-0.55499484784379,-1.17613943072742,0.533835181868734,-2.70710494838084,2.89278542554209,-0.29119312463133,6.46097270399665
"629","u03_moving_rightarm_20_n_1_2","u03","20_n_1_2",2.67889457648485,20,0.483307008000001,3.60825701946195,0.062082523612,-0.04098109778,-0.1130046081364,0.169191404505587,0.096581464225215,0.0603800712158227,0.11750218,-0.06659615,-0.117754936,0.27367136,0.14537644,0.015144348,-0.38446712,-0.18524206,-0.22477722,0.3562450426716,0.0313349418422649,0.0106343104378649,0.016269964340088,0.1814431392,0.131886959,0.06382465,3.73741598194981,3.46755225684373,3.06506194811327,-0.110601144565749,-0.0410826828871135,0.455732360714777,-0.871172618243255,0.397232795096896,0.176415195818209,-0.0192674696169188,-1.17288728565242,-0.541254030536998
"630","u03_moving_rightarm_20_n_1_3","u03","20_n_1_3",2.67889457648485,20,0.483184896000001,3.60734535984629,-0.003774500484,-0.06699046104,-0.1055776596164,0.130810114700384,0.0871229659211939,0.0594041569609475,0.017515406,-0.09585571,-0.11071682,0.16590005,0.14537644,0.015144348,-0.38446712,-0.19353294,-0.20303917,0.2993379702996,0.0164410815175142,0.0117745166136211,0.0145343419197477,0.135441197,0.10156536,0.06816673,-8.6290393529377,3.27392268541122,3.0469445192511,-0.111301867015329,0.00466616512572465,0.503146903147059,-1.0184727379545,0.869609436544084,0.225082138873987,0.910985700522474,-0.165497194142949,-0.851512452547746
"631","u03_moving_rightarm_20_n_1_4","u03","20_n_1_4",2.67889457648485,20,0.483398400000001,3.60893933074663,0.054105018772,-0.08706715968,-0.05652847244,0.0960955560371727,0.0916655005786063,0.0965100467858248,0.029267803,-0.089194775,-0.08355236,0.22189139,0.10499108,0.13014126,-0.1111452,-0.25226688,-0.18666172,0.286945223772,0.0117923347108081,0.015647151731216,0.0121370897617778,0.124660996,0.09676945,0.10313034,2.8486659386412,3.08991135060188,3.36073522747423,0.0980065129746872,-0.448275331977642,-0.156393798849287,0.317123021086028,0.245065896970646,0.509805542395735,-1.11588321111854,-0.800362667957779,-0.93711826499635
"632","u03_moving_rightarm_20_n_1_5","u03","20_n_1_5",2.67889457648485,20,0.483428864000001,3.60916676784153,0.006559457276,-0.03041331688,0.0068159107296,0.123582378687937,0.11187315277535,0.10014399389437,-0.016569287,-0.007228732,0.010011673,0.22189139,0.10499108,0.19199276,-0.1592038,-0.25226688,-0.18666172,0.2746928522456,0.0147047266290375,0.0129399480630643,0.00967412337166493,0.1794149,0.16447711,0.143198966,-0.268051095548488,3.3217091611597,3.54817730444504,-0.379106797933329,-0.545740728412046,0.0540913886389131,0.498325387701221,-0.44720017952576,-0.325108706145912,-1.20261930364363,-1.19947332970258,-0.810261634093919
"633","u03_moving_rightarm_20_n_1_6","u03","20_n_1_6",2.67889457648485,20,0.4833984,3.60893933074663,-0.09882859828,0.045245290228,-0.000862617710400001,0.0720132059184935,0.0410892283604792,0.08297626452106,-0.09223464,0.046601653,0.00077819824,0.021158159,0.11540437,0.19199276,-0.27853107,-0.038388133,-0.14817524,0.2194624202616,0.0147455575915826,0.00366792798758518,0.00661040216422846,0.109224228,0.063598754,0.106513023,2.96788018802747,2.97670918811179,-55.270462834442,-0.171115061705235,0.248586159180484,0.113242105552408,-0.440981985245499,-0.0567306379760558,0.0671890328196339,-0.350176667595617,-0.965402251400302,-0.564354715557453
